Day fraction since midnight on 10/27/2019	Pressure Sensor (volts)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.63579233	0.00980477	0.59143394	23.38280869	0.06209631	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63580390	0.01018932	0.59072393	22.78919411	0.06268561	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63581548	0.01007096	0.59072393	22.51548195	0.06311135	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63582705	0.00938337	0.59080559	22.13922310	0.06356641	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63583863	0.00832609	0.59015077	21.70785904	0.06402994	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63585021	0.00797834	0.58926392	21.29615021	0.06442462	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63586177	0.00900626	0.58809894	20.82975006	0.06493182	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63587335	0.00796737	0.59156817	20.30781746	0.06542254	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63588492	0.01043908	0.59480047	19.77309227	0.06591667	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63589650	0.00911986	0.59399599	19.24530602	0.06641369	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63590808	0.01006893	0.59282321	19.01161194	0.06684569	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63591964	0.00936356	0.59121978	18.87158775	0.06708336	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63593122	0.01004964	0.59078115	18.50904655	0.06749930	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63594280	0.00974290	0.58960015	18.12789345	0.06796945	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63595437	0.01041704	0.58960015	17.82258224	0.06844127	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63596595	0.00957724	0.59705877	17.39796638	0.06889502	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63597753	0.00979466	0.59363860	16.44910431	0.06941332	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63598909	0.00918561	0.59246111	16.01321411	0.07001481	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63600067	0.00958922	0.59073317	15.68400860	0.07050660	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63601224	0.00909160	0.58938885	15.38668251	0.07097875	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63602382	0.00907906	0.58805442	14.96677017	0.07146277	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63603538	0.00874158	0.58687752	14.48768902	0.07199418	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63604696	0.01033793	0.58703995	14.06337738	0.07250457	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63605854	0.01031924	0.58643144	13.63663864	0.07300347	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63607011	0.01031877	0.58545393	13.33200550	0.07350452	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63608169	0.01006772	0.58545393	13.33200550	0.07391285	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63609327	0.00871161	0.58436012	12.98590374	0.07425281	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63610483	0.00968567	0.58475417	12.62952042	0.07492399	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63611642	0.00805508	0.58390152	12.28729439	0.07541155	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63612798	0.01068173	0.58300453	12.19090462	0.07584764	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63613956	0.00785186	0.58321548	12.19090462	0.07625180	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63615114	0.01151233	0.58321548	11.79026127	0.07661855	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63616270	0.00995237	0.58195603	11.65092373	0.07706742	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63617428	0.00919396	0.58131325	11.60836697	0.07751753	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63618586	0.01034949	0.58043408	11.44311333	0.07794642	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63619743	0.00724065	0.57944334	11.24991798	0.07840149	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63620901	0.01219282	0.57836008	11.24382210	0.07886354	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63622058	0.00713930	0.57756436	11.28404999	0.07932273	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63623215	0.01258750	0.57700562	11.45274067	0.07973561	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63624374	0.00748604	0.57703495	11.52145576	0.08011648	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63625530	0.01121878	0.57636040	11.64853191	0.08052162	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63626688	0.00995321	0.57643068	12.35546780	0.08091061	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63627844	0.01022515	0.57643068	12.35546780	0.08113795	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63629002	0.01213374	0.57567841	12.51710987	0.08151710	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63630160	0.00913488	0.57493895	12.79793549	0.08187079	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63631317	0.01258143	0.57460421	13.80806255	0.08205995	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63632475	0.00816633	0.57448798	13.80806255	0.08245345	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63633632	0.01311591	0.57427526	15.23509789	0.08277727	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63634789	0.00707764	0.57454544	15.89973068	0.08287032	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63635947	0.01083854	0.57408315	16.73719215	0.08312572	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63637104	0.00831089	0.57484788	17.08717155	0.08334548	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63638262	0.00965682	0.57502639	17.47075462	0.08366198	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63639419	0.01121167	0.57563597	18.05762482	0.08400794	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63640577	0.00938479	0.57552290	18.05762482	0.08426651	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63641734	0.01120422	0.57552290	18.05762482	0.08464367	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63642893	0.00813608	0.57509589	19.16204834	0.08478671	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63644049	0.01087139	0.57419312	19.21317101	0.08515956	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63645206	0.00722070	0.57400030	19.18875313	0.08535366	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63646363	0.01036810	0.57391655	19.11431885	0.08597621	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63647522	0.00854352	0.57312018	18.94125175	0.08639740	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63648679	0.00946951	0.57265258	18.84377861	0.08673555	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63649836	0.00930472	0.57257611	18.69884491	0.08714711	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63650993	0.00844729	0.57189888	18.69884491	0.08739975	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63652150	0.01005004	0.57131100	18.38218498	0.08802121	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63653308	0.00830112	0.57095927	18.18812561	0.08844882	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63654466	0.01127765	0.57124323	18.27408218	0.08881254	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63655623	0.00937569	0.57079172	18.13074303	0.08923063	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63656780	0.01133064	0.57037330	18.03126717	0.08951293	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63657938	0.00813141	0.56944972	17.98606873	0.08994416	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63659095	0.00918744	0.56922001	18.11120987	0.09030652	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63660253	0.00877576	0.56894571	18.07066727	0.09070302	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63661409	0.00853836	0.56886512	18.07066727	0.09107821	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63662567	0.01019033	0.56903785	17.57948875	0.09164555	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63663725	0.00751609	0.56903785	17.37204933	0.09194596	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63664882	0.01170812	0.56935531	17.10263824	0.09238374	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63666040	0.00715574	0.56884712	16.86592293	0.09283783	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63667198	0.01178863	0.56859773	16.56953239	0.09328244	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63668354	0.00835173	0.56826347	16.24479485	0.09374181	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63669512	0.01089071	0.56791019	15.88584518	0.09424177	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63670669	0.00925841	0.56822801	15.57615852	0.09471759	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63671827	0.00851388	0.56860894	15.28526688	0.09518501	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63672984	0.01094259	0.56876856	14.97435951	0.09565045	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63674142	0.00733540	0.56851006	14.73545456	0.09612213	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63675299	0.01181921	0.56832820	14.73545456	0.09630436	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63676456	0.00698442	0.56812024	14.73545456	0.09694384	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63677614	0.01172671	0.56814563	14.39895725	0.09742193	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63678772	0.00715087	0.56837672	14.38661194	0.09782946	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63679929	0.01076605	0.56868893	14.08844948	0.09830232	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63681086	0.00730414	0.56881493	13.85863972	0.09855377	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63682243	0.01013274	0.56881493	13.33757401	0.09930822	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63683401	0.01054621	0.56793362	13.07735348	0.09952406	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63684559	0.00986450	0.56739843	12.73566151	0.09999526	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63685716	0.01092275	0.56760573	12.49415970	0.10048536	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63686873	0.00735571	0.56766456	12.28597260	0.10095200	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63688032	0.01046155	0.56734914	12.83703232	0.10145112	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63689188	0.00732615	0.56693447	12.65404606	0.10174409	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63690347	0.01039638	0.56685096	12.40314293	0.10221399	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63691502	0.00740076	0.56627351	12.07534409	0.10268434	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63692660	0.00989576	0.56627351	12.07534409	0.10309897	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63693818	0.00851550	0.56605846	11.51315212	0.10375565	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63694975	0.00870801	0.56635916	11.24971676	0.10422878	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63696134	0.01147721	0.56643057	10.99253178	0.10470717	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63697289	0.00838833	0.56607378	10.85023880	0.10516107	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63698447	0.01117615	0.56571895	10.62736034	0.10556364	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63699605	0.00723418	0.56525236	10.49418736	0.10605599	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63700762	0.01006763	0.56478649	10.31394291	0.10652046	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63701920	0.00840770	0.56416470	10.31394291	0.10694836	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63703078	0.00994875	0.56362098	0.36890683	0.10955575	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63704236	0.00884661	0.56307024	8.38366318	0.10826917	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63705392	0.00916681	0.56290394	8.49874306	0.10854016	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63706550	0.00959714	0.56282306	8.55512810	0.10894960	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63707707	0.00815498	0.56278282	8.63164997	0.10937193	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63708865	0.01014019	0.56274903	8.68332767	0.10978910	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63710021	0.00906490	0.56250280	8.74779034	0.11021014	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63711179	0.01005289	0.56519753	8.79890728	0.11067074	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63712338	0.01014669	0.56519753	8.85023785	0.11109306	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63713494	0.00933545	0.56530130	8.90648842	0.11151125	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63714652	0.00925648	0.56513655	8.90648842	0.11193195	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63715808	0.00834060	0.56513655	8.92413044	0.11237294	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63716966	0.00948244	0.56515265	8.92413044	0.11277468	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63718124	0.00839654	0.56487644	8.95646477	0.11319697	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63719282	0.01079185	0.56425512	8.96847725	0.11364698	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63720439	0.00923111	0.56347519	8.99649811	0.11407170	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63721595	0.01042674	0.56313401	9.07282162	0.11448691	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63722754	0.00900922	0.56313401	9.28828621	0.11463010	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63723911	0.00997765	0.56283414	9.44046974	0.11523715	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63725068	0.00842108	0.56245548	9.54170704	0.11564484	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63726227	0.00884600	0.56209612	9.58094883	0.11606102	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63727385	0.00865618	0.56216323	9.65084743	0.11647156	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63728540	0.00926488	0.56226838	9.70695305	0.11668856	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63729698	0.00979223	0.56239271	9.97320461	0.11722570	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63730855	0.00993438	0.56204456	10.06560898	0.11763120	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63732013	0.01013877	0.56187660	10.14315128	0.11803657	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63733170	0.00905997	0.56167752	10.24634457	0.11843764	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.63734327	0.00861884	0.56148338	10.28983974	0.11873291	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
