Day fraction since midnight on 11/23/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	coagulant pump ()	clay pump ()	clay flow rate (mL/s)	waste pump ()
0.96753833	103.23881531	91.45766449	0.00363188	0.00000000	43.17977528	4.90824157	0.00147218	-42.25352113
0.96754991	103.60525513	90.66987610	0.00363188	0.00000000	43.17977528	4.87581083	0.00146178	-42.25352113
0.96756150	104.06232452	91.14218903	0.00363188	0.00000000	43.17977528	4.83275403	0.00144944	-42.25352113
0.96757305	104.30149078	90.28905487	0.00363188	0.00000000	43.17977528	4.80580530	0.00144136	-42.25352113
0.96758463	104.35167694	90.61440277	0.00363188	0.00000000	43.17977528	4.79438673	0.00143793	-42.25352113
0.96759620	104.54421234	90.57420349	0.00363188	0.00000000	43.17977528	4.77089173	0.00143086	-42.25352113
0.96760778	104.48424530	89.88462067	0.00363188	0.00000000	43.17977528	4.76552535	0.00142982	-42.25352113
0.96761936	104.46724701	88.56316376	0.00363188	0.00000000	43.17977528	4.76078850	0.00142742	-42.25352113
0.96763092	104.30311584	88.72504425	0.00363188	0.00000000	43.17977528	4.75276917	0.00142836	-42.25352113
0.96764250	104.00868225	88.97311401	0.00363188	0.00000000	43.17977528	4.75737152	0.00142683	-42.25352113
0.96765407	103.69237518	87.29081726	0.00363188	0.00000000	43.17977528	4.77090897	0.00143092	-42.25352113
0.96766565	103.24281311	87.34719086	0.00363188	0.00000000	43.17977528	4.78675136	0.00143570	-42.25352113
0.96767723	102.62162781	87.34719086	0.00363188	0.00000000	43.17977528	4.81353377	0.00144377	-42.25352113
0.96768879	102.20447540	86.13032532	0.00363188	0.00000000	43.17977528	4.88522191	0.00146536	-42.25352113
0.96770037	101.82346344	85.67945862	0.00363188	0.00000000	43.17977528	4.90926376	0.00147262	-42.25352113
0.96771195	101.64708710	85.28278351	0.00363188	0.00000000	43.17977528	4.91878638	0.00147549	-42.25352113
0.96772352	101.53251648	85.28278351	0.00363188	0.00000000	43.17977528	4.91637833	0.00147721	-42.25352113
0.96773510	101.18470001	85.71189880	0.00363188	0.00000000	43.17977528	4.92268761	0.00147640	-42.25352113
0.96774666	100.80084229	86.59444427	0.00363188	0.00000000	43.17977528	4.94521447	0.00148346	-42.25352113
0.96775824	100.80084229	86.40441895	0.00363188	0.00000000	43.17977528	4.97209533	0.00149156	-42.25352113
0.96776982	100.20108795	86.82612610	0.00363188	0.00000000	43.17977528	4.97044928	0.00149106	-42.25352113
0.96778139	100.20108795	86.82612610	0.00363188	0.00000000	43.17977528	5.01462802	0.00150437	-42.25352113
0.96779297	99.92538452	87.91620636	0.00363188	0.00000000	43.17977528	5.03513359	0.00151056	-42.25352113
0.96780454	98.85685730	87.41094971	0.00363188	0.00000000	43.17977528	5.11625590	0.00153498	-42.25352113
0.96781611	98.31555176	88.43572998	0.00363188	0.00000000	43.17977528	5.15962538	0.00154805	-42.25352113
0.96782770	97.76730347	90.20217133	0.00363188	0.00000000	43.17977528	5.20467917	0.00156160	-42.25352113
0.96783926	97.22828674	90.20217133	0.00363188	0.00000000	43.17977528	5.20664903	0.00157505	-42.25352113
0.96785084	97.22828674	91.35826874	0.00363188	0.00000000	43.17977528	5.25282932	0.00157633	-42.25352113
0.96786241	96.45738983	90.85739899	0.00363188	0.00000000	43.17977528	5.31858906	0.00159589	-42.25352113
0.96787398	96.19995880	90.24934387	0.00363188	0.00000000	43.17977528	5.34560263	0.00160402	-42.25352113
0.96788556	95.97705078	90.00956726	0.00363188	0.00000000	43.17977528	5.36806231	0.00161112	-42.25352113
0.96789714	95.75251007	90.27124023	0.00363188	0.00000000	43.17977528	5.39335692	0.00161874	-42.25352113
0.96790871	95.40909576	90.64200592	0.00363188	0.00000000	43.17977528	5.39959995	0.00162840	-42.25352113
0.96792028	95.14522552	90.92921448	0.00363188	0.00000000	43.17977528	5.43471581	0.00163720	-42.25352113
0.96793185	94.82435608	91.34571075	0.00363188	0.00000000	43.17977528	5.46455765	0.00164749	-42.25352113
0.96794343	94.82435608	91.42460632	0.00363188	0.00000000	43.17977528	5.49775006	0.00164979	-42.25352113
0.96795501	94.71877289	90.66938782	0.00363188	0.00000000	43.17977528	5.50841837	0.00165297	-42.25352113
0.96796658	94.72384644	90.69696808	0.00363188	0.00000000	43.17977528	5.52715577	0.00165862	-42.25352113
0.96797815	94.61040497	90.38770294	0.00363188	0.00000000	43.17977528	5.53762358	0.00166174	-42.25352113
0.96798972	94.54598999	91.20440674	0.00363188	0.00000000	43.17977528	5.55720029	0.00166764	-42.25352113
0.96800130	94.41579437	91.74314880	0.00363188	0.00000000	43.17977528	5.57323683	0.00167246	-42.25352113
0.96801288	94.31533813	93.40138245	0.00363188	0.00000000	43.17977528	5.59442730	0.00167883	-42.25352113
0.96802445	94.31533813	93.40138245	0.00363188	0.00000000	43.17977528	5.61196271	0.00168409	-42.25352113
0.96803602	94.17574310	93.58527374	0.00363188	0.00000000	43.17977528	5.63089383	0.00169081	-42.25352113
0.96804760	94.06864166	94.80191040	0.00363188	0.00000000	43.17977528	5.65436173	0.00169684	-42.25352113
0.96805917	94.01961517	93.65991211	0.00363188	0.00000000	43.17977528	5.66855233	0.00170110	-42.25352113
0.96807075	94.20398712	93.87577057	0.00363188	0.00000000	43.17977528	5.66688101	0.00170057	-42.25352113
0.96808232	94.05301666	92.80313873	0.00363188	0.00000000	43.17977528	5.69044620	0.00170766	-42.25352113
0.96809389	94.08625793	92.74249268	0.00363188	0.00000000	43.17977528	5.69575116	0.00170955	-42.25352113
0.96810547	94.16716766	92.63003540	0.00363188	0.00000000	43.17977528	5.70458755	0.00171190	-42.25352113
0.96811704	94.26550293	92.61099243	0.00363188	0.00000000	43.17977528	5.70914683	0.00171325	-42.25352113
0.96812862	94.29084778	93.94878387	0.00363188	0.00000000	43.17977528	5.71596362	0.00171573	-42.25352113
0.96814020	94.29812622	95.34468079	0.00363188	0.00000000	43.17977528	5.72584196	0.00171912	-42.25352113
0.96815177	94.27085114	95.83344269	0.00363188	0.00000000	43.17977528	5.73541625	0.00172113	-42.25352113
0.96816334	94.31717682	94.29176331	0.00363188	0.00000000	43.17977528	5.74907238	0.00172524	-42.25352113
0.96817491	94.35290527	93.01412964	0.00363188	0.00000000	43.17977528	5.75744562	0.00172774	-42.25352113
0.96818649	94.35517120	93.73606873	0.00363188	0.00000000	43.17977528	5.76639925	0.00173042	-42.25352113
0.96819807	94.12461853	92.40699005	0.00363188	0.00000000	43.17977528	5.77791047	0.00173388	-42.25352113
0.96820964	94.01937103	91.85825348	0.00363188	0.00000000	43.17977528	5.80719868	0.00174268	-42.25352113
0.96822121	94.06742096	90.89040375	0.00363188	0.00000000	43.17977528	5.82735386	0.00174872	-42.25352113
0.96823278	94.13363647	90.40579224	0.00363188	0.00000000	43.17977528	5.83601376	0.00175133	-42.25352113
0.96824436	94.13363647	90.40579224	0.00363188	0.00000000	43.17977528	5.84145950	0.00175296	-42.25352113
0.96825594	94.19558716	89.64260864	0.00363188	0.00000000	43.17977528	5.84880719	0.00175516	-42.25352113
0.96826751	94.21948242	89.08498383	0.00363188	0.00000000	43.17977528	5.85899992	0.00175821	-42.25352113
0.96827908	94.04799652	89.32038879	0.00363188	0.00000000	43.17977528	5.86243003	0.00176414	-42.25352113
0.96829066	94.05150604	88.72052765	0.00363188	0.00000000	43.17977528	5.89475837	0.00176896	-42.25352113
0.96830223	94.08763123	87.72866058	0.00363188	0.00000000	43.17977528	5.90281907	0.00177137	-42.25352113
0.96831381	94.05149841	89.06451416	0.00363188	0.00000000	43.17977528	5.91774344	0.00177585	-42.25352113
0.96832538	93.95270538	89.42994690	0.00363188	0.00000000	43.17977528	5.92484948	0.00178127	-42.25352113
0.96833695	93.95270538	89.41729736	0.00363188	0.00000000	43.17977528	5.94473941	0.00178501	-42.25352113
0.96834853	93.95270538	89.41729736	0.00363188	0.00000000	43.17977528	5.95536299	0.00178718	-42.25352113
0.96836010	93.98600006	89.43725586	0.00363188	0.00000000	43.17977528	5.96674657	0.00179107	-42.25352113
0.96837169	94.05138397	89.83840942	0.00363188	0.00000000	43.17977528	5.97418449	0.00179329	-42.25352113
0.96838326	94.01465607	90.09419250	0.00363188	0.00000000	43.17977528	5.98916515	0.00179779	-42.25352113
0.96839482	94.08284760	90.50947571	0.00363188	0.00000000	43.17977528	5.99796248	0.00179891	-42.25352113
0.96840640	94.07257080	90.68205261	0.00363188	0.00000000	43.17977528	6.00492651	0.00180278	-42.25352113
0.96841797	94.11125946	90.83836365	0.00363188	0.00000000	43.17977528	6.01792367	0.00180557	-42.25352113
0.96842955	94.13410950	90.76805115	0.00363188	0.00000000	43.17977528	6.02718335	0.00180870	-42.25352113
0.96844113	94.13901520	90.56546783	0.00363188	0.00000000	43.17977528	6.03761335	0.00181223	-42.25352113
0.96845269	94.03168488	90.56546783	0.00363188	0.00000000	43.17977528	6.04764616	0.00181482	-42.25352113
0.96846427	93.78643036	90.85910797	0.00363188	0.00000000	43.17977528	6.06453145	0.00182097	-42.25352113
0.96847584	93.72346497	89.97479248	0.00363188	0.00000000	43.17977528	6.09923512	0.00183032	-42.25352113
0.96848742	93.73473358	89.83701324	0.00363188	0.00000000	43.17977528	6.11686988	0.00183562	-42.25352113
0.96849900	93.80596924	90.26920319	0.00363188	0.00000000	43.17977528	6.12890904	0.00183923	-42.25352113
0.96851056	93.80596924	90.28995514	0.00363188	0.00000000	43.17977528	6.13468345	0.00184096	-42.25352113
0.96852214	93.88741302	90.17470551	0.00363188	0.00000000	43.17977528	6.13591398	0.00184292	-42.25352113
0.96853372	93.95182800	90.11199951	0.00363188	0.00000000	43.17977528	6.14895204	0.00184523	-42.25352113
0.96854529	93.98986816	90.69959259	0.00363188	0.00000000	43.17977528	6.15689116	0.00184760	-42.25352113
0.96855687	93.99715424	90.19878387	0.00363188	0.00000000	43.17977528	6.16873845	0.00185116	-42.25352113
0.96856845	93.92182922	88.08930206	0.00363188	0.00000000	43.17977528	6.18336242	0.00185610	-42.25352113
0.96858001	93.85546112	88.07925415	0.00363188	0.00000000	43.17977528	6.19239111	0.00186030	-42.25352113
0.96859159	93.77320862	88.58126831	0.00363188	0.00000000	43.17977528	6.21980661	0.00186702	-42.25352113
0.96860316	93.67702484	87.79525757	0.00363188	0.00000000	43.17977528	6.22895885	0.00187197	-42.25352113
0.96861474	93.56632996	88.58821869	0.00363188	0.00000000	43.17977528	6.24923906	0.00187840	-42.25352113
0.96862632	93.44886017	89.51634216	0.00363188	0.00000000	43.17977528	6.27087023	0.00188506	-42.25352113
0.96863788	93.42738342	89.51634216	0.00363188	0.00000000	43.17977528	6.29311082	0.00188958	-42.25352113
0.96864946	93.42738342	88.53563690	0.00363188	0.00000000	43.17977528	6.29861534	0.00189264	-42.25352113
0.96866103	93.41176605	88.23945618	0.00363188	0.00000000	43.17977528	6.32064340	0.00189678	-42.25352113
0.96867261	93.29552460	88.02750397	0.00363188	0.00000000	43.17977528	6.33544742	0.00190122	-42.25352113
0.96868419	93.28119659	87.48799896	0.00363188	0.00000000	43.17977528	6.35816024	0.00190803	-42.25352113
0.96869575	93.35802460	87.43917847	0.00363188	0.00000000	43.17977528	6.37308663	0.00191252	-42.25352113
0.96870733	93.35802460	87.43917847	0.00363188	0.00000000	43.17977528	6.37908473	0.00191432	-42.25352113
0.96871891	93.36328888	87.34916687	0.00363188	0.00000000	43.17977528	6.39242712	0.00191832	-42.25352113
0.96873048	93.39327240	87.82901764	0.00363188	0.00000000	43.17977528	6.40394388	0.00192177	-42.25352113
0.96874206	93.50496674	88.29187775	0.00363188	0.00000000	43.17977528	6.40715549	0.00192272	-42.25352113
0.96875362	93.56084442	87.20431519	0.00363188	0.00000000	43.17977528	6.41636204	0.00192548	-42.25352113
0.96876520	93.58971405	86.45419312	0.00363188	0.00000000	43.17977528	6.42587669	0.00192881	-42.25352113
0.96877678	93.60094452	86.68936157	0.00363188	0.00000000	43.17977528	6.43503552	0.00193110	-42.25352113
0.96878835	93.58422089	86.26844025	0.00363188	0.00000000	43.17977528	6.44745415	0.00193481	-42.25352113
0.96879993	93.58422089	86.47843170	0.00363188	0.00000000	43.17977528	6.46213354	0.00193921	-42.25352113
0.96881149	93.45018768	86.52684021	0.00363188	0.00000000	43.17977528	6.47530799	0.00194315	-42.25352113
0.96882307	93.40711212	87.86581421	0.00363188	0.00000000	43.17977528	6.49872446	0.00195018	-42.25352113
0.96883465	93.53723145	88.72914124	0.00363188	0.00000000	43.17977528	6.51537208	0.00195520	-42.25352113
0.96884622	93.53723145	88.28278351	0.00363188	0.00000000	43.17977528	6.51903004	0.00195628	-42.25352113
0.96885780	93.47241211	87.98809052	0.00363188	0.00000000	43.17977528	6.53231360	0.00196027	-42.25352113
0.96886938	93.47241211	87.98809052	0.00363188	0.00000000	43.17977528	6.54854436	0.00196514	-42.25352113
0.96888094	93.53492737	87.55316925	0.00363188	0.00000000	43.17977528	6.55342273	0.00196772	-42.25352113
0.96889252	93.46978760	87.92547607	0.00363188	0.00000000	43.17977528	6.57550003	0.00197325	-42.25352113
0.96890409	93.58526611	88.25463867	0.00363188	0.00000000	43.17977528	6.57837885	0.00197408	-42.25352113
